masterId,style,category,season,gender,subCategory,productName,shortDescription,productCharacteristics,price,colors,images,pUrl,modelName
I20911A0004453333,I20911A0004453333999,outerwear,cont,men,jackets,Vezere Short Down Jacket,"Providing warmth, while maintaining a light weight, the Vezere down jacket is crafted from longue saison. The short puffer is enhanced with a hood, easily detached depending on the weather. The jacket's silhouette and patch pocket on the sleeve nod to the iconic Moncler Maya.",Crafted from recycled longue saison; Nylon léger brillant lining; Down-filled; Detachable and adjustable hood; Zipper and snap button closure; Zipped pockets; Patch pocket on the sleeve; Adjustable cuffs; Hem with drawstring fastening; ,"$2,360.00",Black,https://moncler-cdn.thron.com/delivery/public/image/moncler/I20911A0004453333999_X/dpx6uv/std/0x0/I20911A0004453333999_X.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/I20911A0004453333999_F/dpx6uv/std/0x0/I20911A0004453333999_F.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/I20911A0004453333999_R/dpx6uv/std/0x0/I20911A0004453333999_R.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/I20911A0004453333999_E/dpx6uv/std/0x0/I20911A0004453333999_E.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/I20911A0004453333999_D/dpx6uv/std/0x0/I20911A0004453333999_D.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/I20911A0004453333999_A/dpx6uv/std/0x0/I20911A0004453333999_A.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/I20911A0004453333999_B/dpx6uv/std/0x0/I20911A0004453333999_B.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/I20911A0004453333999_G/dpx6uv/std/0x0/I20911A0004453333999_G.jpg,/en-us/men/outerwear/short-down-jackets/vezere-short-down-jacket-black-I20911A0004453333999.html,Vezere
J10918A0002584556,J10918A0002584556989,cut & sewn,cont,men,short sleeve polos,Logo Patch Polo Shirt,"A timeless design that transcends seasons, this polo shirt is crafted from cotton piquet. The classic style is embellished with a logo patch on the chest.",Crafted from cotton piquet; Collar; Button placket closure; Short sleeves; Felt logo patch; ,$385.00,Dark Grey,https://moncler-cdn.thron.com/delivery/public/image/moncler/J10918A0002584556989_X/dpx6uv/std/0x0/J10918A0002584556989_X.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/J10918A0002584556989_F/dpx6uv/std/0x0/J10918A0002584556989_F.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/J10918A0002584556989_R/dpx6uv/std/0x0/J10918A0002584556989_R.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/J10918A0002584556989_E/dpx6uv/std/0x0/J10918A0002584556989_E.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/J10918A0002584556989_D/dpx6uv/std/0x0/J10918A0002584556989_D.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/J10918A0002584556989_A/dpx6uv/std/0x0/J10918A0002584556989_A.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/J10918A0002584556989_B/dpx6uv/std/0x0/J10918A0002584556989_B.jpg,/en-us/men/ready-to-wear/polos-and-t-shirts/logo-patch-polo-shirt-dark-grey-J10918A0002584556989.html,Logo Patch Polo Shirt
I209B4G00030M3549,I209B4G00030M3549999,shoes,cont,women,wellington boots,Misty Rain Boots,"A contemporary take on a classic rain boot, the Misty are both practical and visually impactful. Their curved silhouette is paired with a bold treaded sole, while a logo-shaped cut-out nods to brand DNA.",PVC upper; Fabric insole; TPU welt; EVA tread; Sole height 3.2 cm; Waterproof; Made in Italy; ,$555.00,Black,https://moncler-cdn.thron.com/delivery/public/image/moncler/I209B4G00030M3549999_X/dpx6uv/std/0x0/I209B4G00030M3549999_X.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/I209B4G00030M3549999_F/dpx6uv/std/0x0/I209B4G00030M3549999_F.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/I209B4G00030M3549999_R/dpx6uv/std/0x0/I209B4G00030M3549999_R.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/I209B4G00030M3549999_E/dpx6uv/std/0x0/I209B4G00030M3549999_E.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/I209B4G00030M3549999_D/dpx6uv/std/0x0/I209B4G00030M3549999_D.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/I209B4G00030M3549999_B/dpx6uv/std/0x0/I209B4G00030M3549999_B.jpg,/en-us/women/shoes/boots/misty-rain-boots-black-I209B4G00030M3549999.html,Misty
J10911A1060053029,J10911A1060053029999,outerwear,cont,men,jackets,Acorus Short Down Jacket,"A classic Moncler design, the Acorus down jacket for men displays a timeless aesthetic with a hint of the brand's sportswear spirit. Crafted from longue saison, the short puffer jacket provides protection and warmth while remaining lightweight.",Crafted from longue saison; Longue saison lining; Down-filled; Zipper closure; Zipped pockets; Collar and cuffs with snap button closure; Logo patch; ,"$1,350.00",Black,https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A1060053029999_X/dpx6uv/std/0x0/J10911A1060053029999_X.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A1060053029999_F/dpx6uv/std/0x0/J10911A1060053029999_F.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A1060053029999_R/dpx6uv/std/0x0/J10911A1060053029999_R.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A1060053029999_E/dpx6uv/std/0x0/J10911A1060053029999_E.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A1060053029999_D/dpx6uv/std/0x0/J10911A1060053029999_D.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A1060053029999_A/dpx6uv/std/0x0/J10911A1060053029999_A.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A1060053029999_B/dpx6uv/std/0x0/J10911A1060053029999_B.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A1060053029999_G/dpx6uv/std/0x0/J10911A1060053029999_G.jpg,/en-us/men/outerwear/short-down-jackets/acorus-short-down-jacket-black-J10911A1060053029999.html,Acorus Short Down Jacket
I20918A0001484556,I20918A0001484556032,cut & sewn,cont,men,short sleeve polos,Logo Polo Shirt,"Timeless as it is versatile, this polo shirt is easily dressed up or down. Crafted from cotton piquet, the classic style is enriched with a leather logo patch.",Crafted from cotton piquet; Collar with snap button closure; Short sleeves; Ribbed collar and cuffs; Leather patch with an embossed logo; ,$485.00,Off White,https://moncler-cdn.thron.com/delivery/public/image/moncler/I20918A0001484556032_X/dpx6uv/std/0x0/I20918A0001484556032_X.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/I20918A0001484556032_F/dpx6uv/std/0x0/I20918A0001484556032_F.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/I20918A0001484556032_R/dpx6uv/std/0x0/I20918A0001484556032_R.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/I20918A0001484556032_E/dpx6uv/std/0x0/I20918A0001484556032_E.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/I20918A0001484556032_D/dpx6uv/std/0x0/I20918A0001484556032_D.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/I20918A0001484556032_A/dpx6uv/std/0x0/I20918A0001484556032_A.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/I20918A0001484556032_B/dpx6uv/std/0x0/I20918A0001484556032_B.jpg,/en-us/men/ready-to-wear/polos-and-t-shirts/logo-polo-shirt-off-white-I20918A0001484556032.html,Logo Polo Shirt
J10911A001495968E,J10911A001495968E999,outerwear,ss24,men,jackets,Algovia Rain Jacket,"Designed for modern men who place equal value on function and aesthetics, the Algovia jacket is crafted from rainwear, a very compact nylon fabric, notable for its water-repellent properties. The rain jacket is finished with a hood.",Crafted from recycled rainwear; Hood; Zipper closure; Zipped pockets; Elastic hem and cuffs; Grosgrain details; ,"$1,025.00",Black,https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A001495968E999_X/dpx6uv/std/0x0/J10911A001495968E999_X.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A001495968E999_F/dpx6uv/std/0x0/J10911A001495968E999_F.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A001495968E999_R/dpx6uv/std/0x0/J10911A001495968E999_R.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A001495968E999_E/dpx6uv/std/0x0/J10911A001495968E999_E.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A001495968E999_D/dpx6uv/std/0x0/J10911A001495968E999_D.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A001495968E999_A/dpx6uv/std/0x0/J10911A001495968E999_A.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A001495968E999_B/dpx6uv/std/0x0/J10911A001495968E999_B.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A001495968E999_G/dpx6uv/std/0x0/J10911A001495968E999_G.jpg,/en-us/men/outerwear/windbreakers-and-raincoats/algovia-rain-jacket-black-J10911A001495968E999.html,Algovia Rain Jacket
J109B4C00170M2559,J109B4C00170M2559034,shoes,ss24,women,slides,Lilo Slides,"Characterized by a distinct, quilted-like shape, the Lilo slides take inspiration from iconic Moncler down jackets and adapt it to the summertime. Crafted from EVA, the slides are flexible and light, making them a favorite for hot summer days.","EVA upper; EVA sole; Sole height 3,5 cm; ",$340.00,White,https://moncler-cdn.thron.com/delivery/public/image/moncler/J109B4C00170M2559034_X/dpx6uv/std/0x0/J109B4C00170M2559034_X.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/J109B4C00170M2559034_F/dpx6uv/std/0x0/J109B4C00170M2559034_F.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/J109B4C00170M2559034_R/dpx6uv/std/0x0/J109B4C00170M2559034_R.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/J109B4C00170M2559034_E/dpx6uv/std/0x0/J109B4C00170M2559034_E.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/J109B4C00170M2559034_D/dpx6uv/std/0x0/J109B4C00170M2559034_D.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/J109B4C00170M2559034_B/dpx6uv/std/0x0/J109B4C00170M2559034_B.jpg,/en-us/women/shoes/sandals-and-sliders/lilo-slides-white-J109B4C00170M2559034.html,Lilo Slides
J109A4C00040M2559,J109A4C00040M2559999,shoes,ss24,men,slides,Lilo Slides,"Characterized by a distinct, quilted-like shape, the Lilo slides take inspiration from iconic Moncler down jackets and adapt it to the summertime. Crafted from EVA, the slides are flexible and light, making them a favorite for hot summer days.",EVA upper; EVA sole; Sole height 4 cm; ,$340.00,Black,https://moncler-cdn.thron.com/delivery/public/image/moncler/J109A4C00040M2559999_X/dpx6uv/std/0x0/J109A4C00040M2559999_X.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/J109A4C00040M2559999_F/dpx6uv/std/0x0/J109A4C00040M2559999_F.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/J109A4C00040M2559999_R/dpx6uv/std/0x0/J109A4C00040M2559999_R.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/J109A4C00040M2559999_E/dpx6uv/std/0x0/J109A4C00040M2559999_E.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/J109A4C00040M2559999_D/dpx6uv/std/0x0/J109A4C00040M2559999_D.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/J109A4C00040M2559999_A/dpx6uv/std/0x0/J109A4C00040M2559999_A.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/J109A4C00040M2559999_B/dpx6uv/std/0x0/J109A4C00040M2559999_B.jpg,/en-us/men/shoes/sandals-and-sliders/lilo-slides-black-J109A4C00040M2559999.html,Lilo Slides
J10919B00018V9100,J10919B00018V9100781,knitwear,cont,men,padded cardigan,Padded Cotton Zip-Up Cardigan,"Designed for a transitional wardrobe, this cardigan doubles as outerwear during the mid-season. Crafted from cotton, the high neck design features a down-filled front that adds a layer of warmth to the style.",Crafted from crêpe cotton yarn; Gauge 18; Down-filled longue saison front; Zipper closure; Double knit sleeves and back; Leather logo patch; ,"$1,390.00",Navy Blue,https://moncler-cdn.thron.com/delivery/public/image/moncler/J10919B00018V9100781_X/dpx6uv/std/0x0/J10919B00018V9100781_X.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/J10919B00018V9100781_F/dpx6uv/std/0x0/J10919B00018V9100781_F.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/J10919B00018V9100781_R/dpx6uv/std/0x0/J10919B00018V9100781_R.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/J10919B00018V9100781_E/dpx6uv/std/0x0/J10919B00018V9100781_E.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/J10919B00018V9100781_D/dpx6uv/std/0x0/J10919B00018V9100781_D.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/J10919B00018V9100781_A/dpx6uv/std/0x0/J10919B00018V9100781_A.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/J10919B00018V9100781_B/dpx6uv/std/0x0/J10919B00018V9100781_B.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/J10919B00018V9100781_G/dpx6uv/std/0x0/J10919B00018V9100781_G.jpg,/en-us/men/ready-to-wear/sweaters-and-cardigans/padded-cotton-zip-up-cardigan-navy-blue-J10919B00018V9100781.html,Padded Cotton Zip-Up Cardigan
J109B4C00160M4097,J109B4C00160M4097032,shoes,ss24,women,slides,Bell Leather Slides,"Transitioning seamlessly from AM to PM, the Bell slides are a warm weather wardrobe essential. The lightweight slides are crafted from the softest leather.",Leather; Leather sole with rubber insert; ,$595.00,Off White,https://moncler-cdn.thron.com/delivery/public/image/moncler/J109B4C00160M4097032_X/dpx6uv/std/0x0/J109B4C00160M4097032_X.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/J109B4C00160M4097032_F/dpx6uv/std/0x0/J109B4C00160M4097032_F.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/J109B4C00160M4097032_R/dpx6uv/std/0x0/J109B4C00160M4097032_R.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/J109B4C00160M4097032_D/dpx6uv/std/0x0/J109B4C00160M4097032_D.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/J109B4C00160M4097032_A/dpx6uv/std/0x0/J109B4C00160M4097032_A.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/J109B4C00160M4097032_B/dpx6uv/std/0x0/J109B4C00160M4097032_B.jpg,/en-us/women/shoes/sandals-and-sliders/bell-leather-slides-off-white-J109B4C00160M4097032.html,Bell Leather Slides
I20918A0001284556,I20918A000128455677X,cut & sewn,cont,men,short sleeve polos,Logo Polo Shirt,"A timeless design that transcends seasons, this polo shirt is crafted from cotton pique. The classic style is embellished with a Moncler logo patch on the chest.",Collar; Mother-of-pearl buttons; Short sleeves; Ton-sur-ton ribbed cuffs and collar; Moncler logo in cloth; ,$385.00,Navy Blue,https://moncler-cdn.thron.com/delivery/public/image/moncler/I20918A000128455677X_X/dpx6uv/std/0x0/I20918A000128455677X_X.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/I20918A000128455677X_F/dpx6uv/std/0x0/I20918A000128455677X_F.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/I20918A000128455677X_R/dpx6uv/std/0x0/I20918A000128455677X_R.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/I20918A000128455677X_E/dpx6uv/std/0x0/I20918A000128455677X_E.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/I20918A000128455677X_D/dpx6uv/std/0x0/I20918A000128455677X_D.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/I20918A000128455677X_A/dpx6uv/std/0x0/I20918A000128455677X_A.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/I20918A000128455677X_B/dpx6uv/std/0x0/I20918A000128455677X_B.jpg,/en-us/men/ready-to-wear/polos-and-t-shirts/logo-polo-shirt-navy-blue-I20918A000128455677X.html,Logo Polo Shirt
I20911A00003595ZJ,I20911A00003595ZJ999,outerwear,cont,men,jackets,Lule Short Down Jacket,"Crafted from recycled fabrics, the Lule down jacket boasts the iconic Moncler glossy texture. Designed for the mid-seasons, the puffer boasts both a zipper and snap button closure. A touch of DNA is added with a classic patch pocket on the sleeve.",Crafted from recycled polyester; Recycled polyester lining; Down-filled; Zipper and snap button closure; Zipped pockets; Cuffs with an internal elastic; ,"$1,760.00",Black,https://moncler-cdn.thron.com/delivery/public/image/moncler/I20911A00003595ZJ999_X/dpx6uv/std/0x0/I20911A00003595ZJ999_X.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/I20911A00003595ZJ999_F/dpx6uv/std/0x0/I20911A00003595ZJ999_F.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/I20911A00003595ZJ999_R/dpx6uv/std/0x0/I20911A00003595ZJ999_R.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/I20911A00003595ZJ999_E/dpx6uv/std/0x0/I20911A00003595ZJ999_E.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/I20911A00003595ZJ999_D/dpx6uv/std/0x0/I20911A00003595ZJ999_D.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/I20911A00003595ZJ999_A/dpx6uv/std/0x0/I20911A00003595ZJ999_A.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/I20911A00003595ZJ999_B/dpx6uv/std/0x0/I20911A00003595ZJ999_B.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/I20911A00003595ZJ999_G/dpx6uv/std/0x0/I20911A00003595ZJ999_G.jpg,/en-us/men/outerwear/short-down-jackets/lule-short-down-jacket-black-I20911A00003595ZJ999.html,Lule
J10911B0000368352,J10911B0000368352775,outerwear,cont,men,field jackets,Lez Rain Jacket,"Profoundly utilitarian, the Lez jacket is crafted from rainwear, a compact nylon fabric notable for its water-repellent properties. Drawing inspiration from a classic field jacket, front patch pockets enhance the versatility of the design.","Crafted from rainwear; Knit collar with embossed logo lettering; Collar, cuffs and pockets with snap button closure; Pull-out hood; Two-way zipper closure; Zipped pockets; Waistband with drawstring fastening; Grosgrain trim; Logo; ","$1,395.00",Navy Blue,https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911B0000368352775_X/dpx6uv/std/0x0/J10911B0000368352775_X.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911B0000368352775_F/dpx6uv/std/0x0/J10911B0000368352775_F.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911B0000368352775_R/dpx6uv/std/0x0/J10911B0000368352775_R.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911B0000368352775_E/dpx6uv/std/0x0/J10911B0000368352775_E.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911B0000368352775_D/dpx6uv/std/0x0/J10911B0000368352775_D.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911B0000368352775_A/dpx6uv/std/0x0/J10911B0000368352775_A.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911B0000368352775_B/dpx6uv/std/0x0/J10911B0000368352775_B.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911B0000368352775_G/dpx6uv/std/0x0/J10911B0000368352775_G.jpg; https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911B0000368352775_H/dpx6uv/std/0x0/J10911B0000368352775_H.jpg,/en-us/men/outerwear/windbreakers-and-raincoats/lez-rain-jacket-navy-blue-J10911B0000368352775.html,Lez Rain Jacket
